Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2019,6,17,11,30,1,6,1,1,6,1,0,14.8,92.07,0,0.21,1,86.71,17,904
2019,6,17,12,0,25,163,35,25,170,36,0,14.6,86.37,4,0.21,1.3,81.6,17.8,905
2019,6,17,12,30,48,384,110,48,384,110,0,14.6,80.76,0,0.21,1.6,75.24,19.1,905
2019,6,17,13,0,64,530,202,64,530,202,0,14,74.93,0,0.21,1.9,66.9,20.4,905
2019,6,17,13,30,77,631,304,77,631,304,0,14,68.96,0,0.21,2.3,61.41,21.8,905
2019,6,17,14,0,87,703,407,87,703,407,0,13.7,62.88,0,0.21,2.6,55.09,23.2,905
2019,6,17,14,30,95,756,510,95,756,510,0,13.7,56.73,0,0.21,2.6,52.2,24.1,905
2019,6,17,15,0,101,797,608,101,797,608,0,13.8,50.52,0,0.21,2.6,49.58,25.1,905
2019,6,17,15,30,107,827,699,107,827,699,0,13.8,44.28,0,0.21,2.6,47.29,25.9,905
2019,6,17,16,0,111,851,781,111,851,781,0,14.1,38.05,0,0.21,2.7,45.83,26.7,905
2019,6,17,16,30,115,869,853,115,869,853,0,14.1,31.85,0,0.21,2.8,44.25,27.3,905
2019,6,17,17,0,118,883,913,118,883,913,0,14.2,25.76,0,0.21,2.9,43.17,27.9,905
2019,6,17,17,30,119,895,960,119,895,960,0,14.2,19.93,0,0.21,2.9,42.92,28,905
2019,6,17,18,0,120,903,993,120,903,993,0,14.3,14.69,0,0.21,3,42.83,28.1,904
2019,6,17,18,30,120,906,1009,120,906,1009,0,14.3,10.96,0,0.21,3,42.34,28.3,904
2019,6,17,19,0,119,907,1011,119,907,1011,0,14.5,10.54,0,0.21,3.1,42.66,28.4,904
2019,6,17,19,30,119,905,998,119,905,998,0,14.5,13.72,0,0.21,3.1,42.16,28.6,904
2019,6,17,20,0,151,846,952,116,901,969,0,14.7,18.75,0,0.21,3.2,42.29,28.8,904
2019,6,17,20,30,113,893,926,113,893,926,0,14.7,24.49,0,0.21,3.3,41.76,29,903
2019,6,17,21,0,109,884,870,109,884,870,0,14.8,30.54,0,0.21,3.4,41.86,29.1,903
2019,6,17,21,30,105,870,802,105,870,802,0,14.8,36.72,0,0.21,3.6,41.62,29.2,903
2019,6,17,22,0,99,851,722,99,851,722,0,14.9,42.96,0,0.21,3.8,41.48,29.3,903
2019,6,17,22,30,93,826,633,93,826,633,0,14.9,49.2,0,0.21,3.9,41.71,29.2,903
2019,6,17,23,0,86,792,536,86,792,536,0,14.9,55.41,0,0.21,4,42,29.1,903
2019,6,17,23,30,96,683,421,79,746,434,0,14.9,61.58,7,0.21,4,42,29.1,903
2019,6,18,0,0,144,269,246,71,685,331,9,15,67.67,0,0.21,4.2,44.92,28.1,902
2019,6,18,0,30,108,140,147,60,599,228,9,15,73.67,43,0.21,4,47.89,27,902
2019,6,18,1,0,65,86,81,47,468,132,7,15.4,79.53,100,0.21,3.8,52.36,25.9,902
2019,6,18,1,30,29,34,32,29,262,51,9,15.4,85.2,100,0.21,4.1,54.9,25.1,902
2019,6,18,2,0,3,11,3,4,30,4,9,15.4,90.9,29,0.21,4.5,58.05,24.2,902
2019,6,18,2,30,0,0,0,0,0,0,9,15.4,96.24,0,0.21,4.4,60.24,23.6,903
2019,6,18,3,0,0,0,0,0,0,0,9,15.9,101.3,0,0.21,4.2,63.79,23.1,903
2019,6,18,3,30,0,0,0,0,0,0,9,15.9,106.03,0,0.21,4.1,65.81,22.6,904
2019,6,18,4,0,0,0,0,0,0,0,9,16.4,110.35,0,0.21,3.9,69.49,22.2,904
2019,6,18,4,30,0,0,0,0,0,0,9,16.4,114.19,0,0.21,3.9,70.77,21.9,904
2019,6,18,5,0,0,0,0,0,0,0,6,17,117.45,0,0.21,4,74.94,21.6,904
2019,6,18,5,30,0,0,0,0,0,0,9,17,120.04,0,0.21,4,76.33,21.3,904
2019,6,18,6,0,0,0,0,0,0,0,9,17.9,121.86,0,0.21,4.1,81.99,21.1,904
2019,6,18,6,30,0,0,0,0,0,0,9,17.9,122.84,0,0.21,4,83.51,20.8,904
2019,6,18,7,0,0,0,0,0,0,0,6,18.8,122.94,0,0.21,3.9,89.7,20.6,903
2019,6,18,7,30,0,0,0,0,0,0,7,18.8,122.15,0,0.21,3.8,90.81,20.4,903
2019,6,18,8,0,0,0,0,0,0,0,7,19.5,120.5,0,0.21,3.7,95.89,20.2,903
2019,6,18,8,30,0,0,0,0,0,0,7,19.5,118.08,0,0.21,3.5,96.48,20.1,903
2019,6,18,9,0,0,0,0,0,0,0,6,19.8,114.96,0,0.21,3.3,99.35,19.9,903
2019,6,18,9,30,0,0,0,0,0,0,6,19.8,111.24,0,0.21,3.1,99.97,19.8,903
2019,6,18,10,0,0,0,0,0,0,0,7,19.7,107.01,0,0.21,2.9,100,19.7,903
2019,6,18,10,30,0,0,0,0,0,0,7,19.5,102.36,0,0.21,2.7,100,19.5,903
2019,6,18,11,0,0,0,0,0,0,0,0,19.4,97.37,0,0.21,2.5,100,19.4,903
2019,6,18,11,30,0,0,0,0,0,0,0,19.5,92.09,0,0.21,2.9,98.84,19.7,903
2019,6,18,12,0,24,190,36,24,190,36,0,19.3,86.39,0,0.21,3.3,95.38,20.1,904
2019,6,18,12,30,45,429,114,45,429,114,0,19.3,80.79,0,0.21,4,89.7,21.1,904
2019,6,18,13,0,58,580,209,58,580,209,0,19.1,74.96,0,0.21,4.7,82.98,22.1,904
2019,6,18,13,30,70,681,314,70,681,314,0,19.1,68.99,0,0.21,5.1,76.26,23.5,904
2019,6,18,14,0,78,752,420,78,752,420,0,18.7,62.92,0,0.21,5.5,68.71,24.8,904
2019,6,18,14,30,84,803,524,84,803,524,0,18.7,56.76,0,0.21,5.4,64,26,904
2019,6,18,15,0,89,842,624,89,842,624,0,18.2,50.56,0,0.21,5.3,57.77,27.2,904
2019,6,18,15,30,94,871,717,94,871,717,0,18.2,44.32,0,0.21,5.1,54.5,28.2,904
2019,6,18,16,0,97,894,801,97,894,801,0,17.4,38.08,0,0.21,4.9,48.89,29.2,904
2019,6,18,16,30,100,911,874,100,911,874,0,17.4,31.88,0,0.21,4.7,46.17,30.2,904
2019,6,18,17,0,103,922,933,103,922,933,0,16.2,25.79,0,0.21,4.5,40.7,31.1,904
2019,6,18,17,30,105,931,980,105,931,980,0,16.2,19.95,0,0.21,4.3,38.68,32,904
2019,6,18,18,0,106,937,1012,106,937,1012,0,15.1,14.7,0,0.21,4.2,34.39,32.8,903
2019,6,18,18,30,106,939,1028,106,939,1028,0,15.1,10.96,0,0.21,4,33.26,33.4,903
2019,6,18,19,0,106,940,1030,106,940,1030,0,14.2,10.5,0,0.21,3.9,30.42,34,903
2019,6,18,19,30,106,937,1016,106,937,1016,0,14.2,13.67,0,0.21,3.8,29.72,34.4,902
2019,6,18,20,0,103,932,986,103,932,986,0,13.5,18.69,0,0.21,3.7,27.88,34.8,902
2019,6,18,20,30,101,924,942,101,924,942,0,13.5,24.44,0,0.21,3.7,27.57,35,902
2019,6,18,21,0,98,914,886,98,914,886,0,12.9,30.49,0,0.21,3.7,26.1,35.2,901
2019,6,18,21,30,94,901,817,94,901,817,0,12.9,36.67,0,0.21,3.8,26.24,35.1,901
2019,6,18,22,0,90,882,736,90,882,736,0,12.1,42.9,0,0.21,3.9,25.1,35,901
2019,6,18,22,30,86,856,646,86,856,646,0,12.1,49.14,0,0.21,4,25.64,34.6,900
2019,6,18,23,0,80,822,547,80,822,547,0,11.6,55.36,0,0.21,4,25.18,34.3,900
2019,6,18,23,30,74,777,444,74,777,444,0,11.6,61.53,0,0.21,4,25.18,34.3,900
2019,6,19,0,0,67,715,339,67,715,339,0,12.2,67.62,46,0.21,3.5,28.54,32.8,900
2019,6,19,0,30,57,626,234,57,626,234,7,12.2,73.62,82,0.21,2.8,31.77,30.9,900
2019,6,19,1,0,45,491,135,45,491,135,6,14.4,79.48,93,0.21,2.1,40.98,29,900
2019,6,19,1,30,29,282,53,29,282,53,9,14.4,85.15,100,0.21,2.4,43.67,27.9,900
2019,6,19,2,0,6,34,5,6,34,5,9,14.5,90.85,29,0.21,2.6,46.94,26.8,900
2019,6,19,2,30,0,0,0,0,0,0,9,14.5,96.19,0,0.21,3.1,47.55,26.6,901
2019,6,19,3,0,0,0,0,0,0,0,6,15.5,101.25,0,0.21,3.6,51.13,26.4,901
2019,6,19,3,30,0,0,0,0,0,0,7,15.5,105.98,0,0.21,3.9,52.65,25.9,901
2019,6,19,4,0,0,0,0,0,0,0,7,16.8,110.31,0,0.21,4.3,58.66,25.5,901
2019,6,19,4,30,0,0,0,0,0,0,3,16.8,114.15,0,0.21,4.2,60.43,25,901
2019,6,19,5,0,0,0,0,0,0,0,4,17.9,117.41,0,0.21,4.1,66.96,24.4,901
2019,6,19,5,30,0,0,0,0,0,0,4,17.9,120,0,0.21,3.8,69.4,23.8,901
2019,6,19,6,0,0,0,0,0,0,0,0,18.6,121.83,0,0.21,3.6,75.4,23.2,901
2019,6,19,6,30,0,0,0,0,0,0,0,18.6,122.82,0,0.21,3.4,77.71,22.7,901
2019,6,19,7,0,0,0,0,0,0,0,0,19.1,122.92,0,0.21,3.2,82.23,22.3,901
2019,6,19,7,30,0,0,0,0,0,0,0,19.1,122.14,0,0.21,3.1,84.25,21.9,901
2019,6,19,8,0,0,0,0,0,0,0,0,19.5,120.5,0,0.21,2.9,88.91,21.4,901
2019,6,19,8,30,0,0,0,0,0,0,0,19.5,118.08,0,0.21,2.9,91.01,21,900
2019,6,19,9,0,0,0,0,0,0,0,0,19.5,114.96,0,0.21,2.9,93.63,20.6,900
2019,6,19,9,30,0,0,0,0,0,0,3,19.5,111.25,0,0.21,2.9,95.97,20.2,900
2019,6,19,10,0,0,0,0,0,0,0,7,19.3,107.03,0,0.21,2.8,96.81,19.8,900
2019,6,19,10,30,0,0,0,0,0,0,0,19.3,102.39,0,0.21,2.7,99.85,19.3,900
2019,6,19,11,0,0,0,0,0,0,0,0,18.8,97.39,0,0.21,2.6,99.37,18.9,900
2019,6,19,11,30,0,0,0,0,0,0,0,18.8,92.12,0,0.21,3,97.53,19.2,900
2019,6,19,12,0,23,204,36,23,204,36,0,17.9,86.42,0,0.21,3.4,89.94,19.6,900
2019,6,19,12,30,44,452,116,44,452,116,0,17.9,80.82,0,0.21,3.3,84.56,20.6,900
2019,6,19,13,0,55,609,213,55,609,213,0,16.6,74.99,0,0.21,3.3,73.31,21.6,900
2019,6,19,13,30,65,713,320,65,713,320,0,16.6,69.03,0,0.21,3.5,65.03,23.6,901
2019,6,19,14,0,70,787,428,70,787,428,0,13.5,62.95,0,0.21,3.7,46.99,25.6,901
2019,6,19,14,30,75,840,535,75,840,535,0,13.5,56.8,0,0.21,4,43.03,27.1,901
2019,6,19,15,0,78,881,637,78,881,637,0,11.6,50.59,0,0.21,4.4,34.89,28.6,901
2019,6,19,15,30,81,909,731,81,909,731,0,11.6,44.36,0,0.21,4.6,32.56,29.8,901
2019,6,19,16,0,83,932,816,83,932,816,0,10.7,38.12,0,0.21,4.9,28.65,31,901
2019,6,19,16,30,85,948,890,85,948,890,0,10.7,31.92,0,0.21,4.9,27.07,32,901
2019,6,19,17,0,88,960,952,88,960,952,0,10,25.83,0,0.21,5,24.61,32.9,901
2019,6,19,17,30,90,964,996,90,964,996,0,10,19.98,0,0.21,5,23.64,33.6,900
2019,6,19,18,0,94,966,1028,94,966,1028,0,9.7,14.72,0,0.21,4.9,22.29,34.3,900
2019,6,19,18,30,94,968,1044,94,968,1044,0,9.7,10.96,0,0.21,4.9,21.8,34.7,900
2019,6,19,19,0,93,968,1045,93,968,1045,0,9.5,10.48,0,0.21,4.9,20.84,35.2,900
2019,6,19,19,30,93,964,1030,93,964,1030,0,9.5,13.63,0,0.21,4.8,20.59,35.4,899
2019,6,19,20,0,91,959,1000,91,959,1000,0,9,18.64,0,0.21,4.8,19.67,35.7,899
2019,6,19,20,30,91,950,956,91,950,956,0,9,24.39,0,0.21,4.7,19.57,35.8,899
2019,6,19,21,0,89,938,898,89,938,898,0,8.3,30.44,0,0.21,4.6,18.5,35.9,898
2019,6,19,21,30,86,924,828,86,924,828,0,8.3,36.62,0,0.21,4.3,18.71,35.7,898
2019,6,19,22,0,83,905,746,83,905,746,0,7.5,42.85,0,0.21,4.1,17.82,35.6,898
2019,6,19,22,30,79,880,655,79,880,655,0,7.5,49.09,0,0.21,3.7,18.11,35.3,898
2019,6,19,23,0,73,848,556,73,848,556,0,6.9,55.31,0,0.21,3.2,17.72,35,898
2019,6,19,23,30,68,805,452,68,805,452,0,6.9,61.48,0,0.21,3.2,17.72,35,898
2019,6,20,0,0,62,748,347,62,748,347,0,9.2,67.57,0,0.21,1.3,22.37,33.6,898
2019,6,20,0,30,52,668,241,52,668,241,0,9.2,73.57,0,0.21,1,24.33,32.1,898
2019,6,20,1,0,41,543,141,41,543,141,0,12.7,79.43,0,0.21,0.7,33.38,30.6,898
2019,6,20,1,30,27,339,56,27,339,56,0,12.7,85.1,0,0.21,1,37.44,28.6,898
2019,6,20,2,0,5,49,5,5,49,5,0,11.7,90.29,0,0.21,1.3,39.21,26.7,898
2019,6,20,2,30,0,0,0,0,0,0,0,11.7,96.14,0,0.21,1.5,41.63,25.7,899
2019,6,20,3,0,0,0,0,0,0,0,0,11.9,101.21,0,0.21,1.6,44.64,24.7,899
2019,6,20,3,30,0,0,0,0,0,0,0,11.8,105.94,0,0.21,1.8,46.27,24.1,899
2019,6,20,4,0,0,0,0,0,0,0,0,12.8,110.27,0,0.21,2,51.34,23.4,899
2019,6,20,4,30,0,0,0,0,0,0,0,12.8,114.11,0,0.21,2.2,52.97,22.9,900
2019,6,20,5,0,0,0,0,0,0,0,0,14.4,117.38,0,0.21,2.4,60.88,22.3,900
2019,6,20,5,30,0,0,0,0,0,0,0,14.4,119.98,0,0.21,2.8,62.76,21.8,900
2019,6,20,6,0,0,0,0,0,0,0,0,16.2,121.81,0,0.21,3.2,72.48,21.3,900
2019,6,20,6,30,0,0,0,0,0,0,0,16.1,122.8,0,0.21,3.3,75.19,20.7,900
2019,6,20,7,0,0,0,0,0,0,0,0,17.6,122.91,0,0.21,3.4,84.91,20.2,899
2019,6,20,7,30,0,0,0,0,0,0,0,17.6,122.13,0,0.21,3.1,87.03,19.8,899
2019,6,20,8,0,0,0,0,0,0,0,0,18.4,120.5,0,0.21,2.8,94.73,19.3,899
2019,6,20,8,30,0,0,0,0,0,0,0,18.4,118.09,0,0.21,2.5,95.32,19.2,899
2019,6,20,9,0,0,0,0,0,0,0,0,18.6,114.98,0,0.21,2.2,97.6,19,899
2019,6,20,9,30,0,0,0,0,0,0,0,18.6,111.27,0,0.21,1.9,98.82,18.8,899
2019,6,20,10,0,0,0,0,0,0,0,0,18.4,107.05,0,0.21,1.6,98.94,18.6,899
2019,6,20,10,30,0,0,0,0,0,0,0,18.4,102.41,0,0.21,1.4,98.94,18.6,899
2019,6,20,11,0,0,0,0,0,0,0,0,18.1,97.42,0,0.21,1.1,97.23,18.5,899
2019,6,20,11,30,0,0,0,0,0,0,0,18.1,92.15,0,0.21,1.3,93.67,19.1,899
2019,6,20,12,0,23,220,37,23,220,37,0,17.4,86.46,0,0.21,1.5,86.74,19.7,899
2019,6,20,12,30,43,468,117,43,468,117,0,17.4,80.85,0,0.21,1.7,79.58,21.1,899
2019,6,20,13,0,55,619,215,55,619,215,0,16.3,75.03,0,0.21,1.9,68.41,22.4,899
2019,6,20,13,30,65,718,322,65,718,322,0,16.3,69.06,0,0.21,2,60.3,24.5,899
2019,6,20,14,0,73,789,431,73,789,431,0,14.9,62.99,0,0.21,2.2,48.61,26.6,899
2019,6,20,14,30,79,838,537,79,838,537,0,14.9,56.84,0,0.21,2.5,41.56,29.3,899
2019,6,20,15,0,84,875,639,84,875,639,0,9.7,50.63,0,0.21,2.8,25.32,32,899
2019,6,20,15,30,90,902,734,90,902,734,0,9.7,44.4,0,0.21,3.2,22.27,34.3,899
2019,6,20,16,0,93,924,820,93,924,820,0,2.6,38.16,0,0.21,3.6,11.99,36.6,899
2019,6,20,16,30,96,939,893,96,939,893,0,2.6,31.96,0,0.21,3.7,11.42,37.5,899
2019,6,20,17,0,99,950,954,99,950,954,0,1.5,25.87,0,0.21,3.7,10.14,38.3,899
2019,6,20,17,30,98,963,1003,98,963,1003,0,1.5,20.02,0,0.21,3.9,9.81,38.9,898
2019,6,20,18,0,95,975,1038,95,975,1038,0,1.3,14.75,0,0.21,4.1,9.38,39.4,898
2019,6,20,18,30,96,978,1056,96,978,1056,0,1.3,10.97,0,0.21,4.2,9.28,39.6,898
2019,6,20,19,0,96,978,1058,96,978,1058,0,1,10.46,0,0.21,4.4,8.96,39.9,898
2019,6,20,19,30,95,976,1044,95,976,1044,0,1,13.59,0,0.21,4.4,8.9,40,897
2019,6,20,20,0,207,797,962,96,970,1015,0,0.7,18.6,0,0.21,4.5,8.66,40.1,897
2019,6,20,20,30,264,668,873,94,961,970,3,0.7,24.34,0,0.21,4.6,8.7,40,897
2019,6,20,21,0,142,865,888,94,947,911,0,0.4,30.39,0,0.21,4.6,8.55,39.9,896
2019,6,20,21,30,188,733,777,91,932,840,0,0.4,36.57,0,0.21,4.6,8.68,39.6,896
2019,6,20,22,0,210,597,648,88,912,757,3,0.1,42.8,0,0.21,4.6,8.68,39.3,896
2019,6,20,22,30,154,687,604,84,886,665,0,0.1,49.04,0,0.21,4.4,8.97,38.7,896
2019,6,20,23,0,114,734,532,79,852,565,0,0.4,55.26,0,0.21,4.3,9.36,38.2,896
2019,6,20,23,30,155,405,349,74,808,460,3,0.4,61.43,0,0.21,4.3,9.36,38.2,896
2019,6,21,0,0,114,432,279,66,748,352,3,5.7,67.52,4,0.21,2.6,15.79,35.5,895
2019,6,21,0,30,68,545,223,58,658,245,0,5.7,73.52,14,0.21,2.3,18.26,32.9,896
2019,6,21,1,0,53,334,115,47,522,143,3,7.7,79.38,64,0.21,2,24.14,30.4,896
2019,6,21,1,30,30,307,56,30,307,56,0,7.7,85.06,0,0.21,2.4,26.01,29.1,896
2019,6,21,2,0,5,38,5,5,38,5,0,5,90.26,0,0.21,2.7,23.16,27.9,896
2019,6,21,2,30,0,0,0,0,0,0,0,5,96.1,0,0.21,3.5,23.29,27.8,896
2019,6,21,3,0,0,0,0,0,0,0,0,2.5,101.17,0,0.21,4.2,19.72,27.7,897
2019,6,21,3,30,0,0,0,0,0,0,0,2.5,105.9,0,0.21,4.6,19.95,27.5,897
2019,6,21,4,0,0,0,0,0,0,0,0,0.3,110.23,0,0.21,5.1,17.34,27.2,897
2019,6,21,4,30,0,0,0,0,0,0,0,0.3,114.08,0,0.21,4.7,18.28,26.3,897
2019,6,21,5,0,0,0,0,0,0,0,0,0.2,117.35,0,0.21,4.3,19.17,25.4,897
2019,6,21,5,30,0,0,0,0,0,0,0,0.2,119.95,0,0.21,4.1,20.11,24.6,897
2019,6,21,6,0,0,0,0,0,0,0,0,0.9,121.79,0,0.21,4,22.21,23.8,897
2019,6,21,6,30,0,0,0,0,0,0,0,0.9,122.79,0,0.21,4,23.02,23.2,897
2019,6,21,7,0,0,0,0,0,0,0,0,1.9,122.91,0,0.21,4.1,25.66,22.5,897
2019,6,21,7,30,0,0,0,0,0,0,0,1.9,122.14,0,0.21,4.4,26.29,22.1,897
2019,6,21,8,0,0,0,0,0,0,0,0,3,120.51,0,0.21,4.6,29.44,21.6,897
2019,6,21,8,30,0,0,0,0,0,0,0,3,118.1,0,0.21,4.8,30.17,21.2,897
2019,6,21,9,0,0,0,0,0,0,0,0,5,115,0,0.21,5,35.28,20.9,897
2019,6,21,9,30,0,0,0,0,0,0,0,5,111.29,0,0.21,4.7,36.15,20.5,897
2019,6,21,10,0,0,0,0,0,0,0,0,7.1,107.08,0,0.21,4.5,43.18,20,898
2019,6,21,10,30,0,0,0,0,0,0,0,7.1,102.44,0,0.21,4.4,43.72,19.8,898
2019,6,21,11,0,0,0,0,0,0,0,0,8.1,97.46,0,0.21,4.3,47.53,19.5,898
2019,6,21,11,30,0,0,0,0,0,0,0,8.1,92.18,0,0.21,4.4,46.42,19.9,899
2019,6,21,12,0,23,219,36,23,219,36,0,7.8,86.49,0,0.21,4.5,44.51,20.3,899
2019,6,21,12,30,46,432,114,46,432,114,0,7.8,80.89,0,0.21,4.5,41.1,21.6,899
2019,6,21,13,0,68,543,208,68,543,208,0,6.9,75.07,0,0.21,4.5,35.66,22.9,900
2019,6,21,13,30,86,622,308,86,622,308,0,6.9,69.11,0,0.21,4.2,31.82,24.8,900
2019,6,21,14,0,107,668,410,107,668,410,0,5.6,63.03,0,0.21,3.9,25.98,26.7,900
2019,6,21,14,30,123,714,513,123,714,513,0,5.6,56.88,0,0.21,3.8,22.6,29.1,900
2019,6,21,15,0,140,743,611,140,743,611,0,3.2,50.68,0,0.21,3.6,16.79,31.4,900
2019,6,21,15,30,151,774,704,151,774,704,0,3.3,44.44,0,0.21,3.5,15.17,33.2,900
2019,6,21,16,0,162,796,788,162,796,788,0,0.6,38.2,0,0.21,3.5,11.39,34.9,900
2019,6,21,16,30,170,816,862,170,816,862,0,0.6,32,0,0.21,3.4,10.84,35.8,900
2019,6,21,17,0,175,829,921,175,829,921,0,-0.2,25.91,0,0.21,3.3,9.74,36.7,900
2019,6,21,17,30,152,884,982,152,884,982,0,-0.2,20.06,0,0.21,3.3,9.32,37.5,899
2019,6,21,18,0,116,946,1031,116,946,1031,0,-0.4,14.78,0,0.21,3.4,8.86,38.2,899
2019,6,21,18,30,118,947,1048,118,947,1048,0,-0.4,10.99,0,0.21,3.6,8.66,38.6,898
2019,6,21,19,0,121,943,1048,121,943,1048,0,-0.4,10.44,0,0.21,3.8,8.42,39.1,898
2019,6,21,19,30,120,939,1033,120,939,1033,0,-0.4,13.55,0,0.21,4.1,8.33,39.3,898
2019,6,21,20,0,120,932,1004,120,932,1004,0,-0.4,18.56,0,0.21,4.4,8.29,39.5,897
2019,6,21,20,30,115,928,961,115,928,961,0,-0.4,24.3,0,0.21,4.7,8.29,39.5,897
2019,6,21,21,0,108,924,905,108,924,905,0,-0.2,30.34,0,0.21,5,8.36,39.5,897
2019,6,21,21,30,102,912,835,102,912,835,0,-0.2,36.52,0,0.21,5.2,8.45,39.3,897
2019,6,21,22,0,94,897,753,94,897,753,0,-0.1,42.76,0,0.21,5.4,8.62,39.1,896
2019,6,21,22,30,89,874,662,89,874,662,0,-0.1,49,0,0.21,5.4,8.85,38.6,896
2019,6,21,23,0,81,846,564,81,846,564,0,0.3,55.21,0,0.21,5.4,9.36,38.1,896
2019,6,21,23,30,75,802,459,75,802,459,0,0.3,61.38,0,0.21,5.4,9.36,38.1,896
2019,6,22,0,0,66,747,352,66,747,352,0,2.9,67.48,0,0.21,4.2,12.67,36,896
2019,6,22,0,30,57,666,246,57,666,246,0,2.9,73.48,0,0.21,3.3,14.56,33.5,897
2019,6,22,1,0,44,540,144,44,540,144,0,6.8,79.34,0,0.21,2.5,22.01,31,897
2019,6,22,1,30,29,328,57,29,328,57,0,6.8,85.02,0,0.21,2.7,23.84,29.6,897
2019,6,22,2,0,5,44,5,5,44,5,0,7.9,90.22,0,0.21,2.9,27.94,28.2,897
2019,6,22,2,30,0,0,0,0,0,0,3,7.9,96.06,0,0.21,3.4,28.63,27.8,898
2019,6,22,3,0,0,0,0,0,0,0,3,11.1,101.13,0,0.21,3.9,36.15,27.4,898
2019,6,22,3,30,0,0,0,0,0,0,3,11.1,105.87,0,0.21,4.5,36.61,27.2,899
2019,6,22,4,0,0,0,0,0,0,0,0,15.2,110.2,0,0.21,5.1,48.62,26.9,899
2019,6,22,4,30,0,0,0,0,0,0,3,15.2,114.06,0,0.21,5.1,49.48,26.6,899
2019,6,22,5,0,0,0,0,0,0,0,3,18,117.33,0,0.21,5.1,60.78,26.2,900
2019,6,22,5,30,0,0,0,0,0,0,7,18,119.94,0,0.21,4.9,61.86,25.9,900
2019,6,22,6,0,0,0,0,0,0,0,7,19.1,121.78,0,0.21,4.7,67.16,25.6,900
2019,6,22,6,30,0,0,0,0,0,0,7,19.1,122.79,0,0.21,4.6,68.37,25.3,900
2019,6,22,7,0,0,0,0,0,0,0,7,19.4,122.91,0,0.21,4.5,71,25,900
2019,6,22,7,30,0,0,0,0,0,0,7,19.4,122.15,0,0.21,4.4,72.28,24.7,900
2019,6,22,8,0,0,0,0,0,0,0,7,19.5,120.53,0,0.21,4.3,73.68,24.5,900
2019,6,22,8,30,0,0,0,0,0,0,7,19.5,118.12,0,0.21,4.2,74.56,24.3,900
2019,6,22,9,0,0,0,0,0,0,0,7,19.5,115.02,0,0.21,4.1,75.45,24.1,900
2019,6,22,9,30,0,0,0,0,0,0,7,19.5,111.32,0,0.21,4,75.9,24,900
2019,6,22,10,0,0,0,0,0,0,0,7,19.4,107.11,0,0.21,3.9,76.48,23.8,900
2019,6,22,10,30,0,0,0,0,0,0,7,19.4,102.48,0,0.21,3.8,77.4,23.6,900
2019,6,22,11,0,0,0,0,0,0,0,8,19.4,97.5,0,0.21,3.7,78.13,23.4,900
2019,6,22,11,30,0,0,0,0,0,0,7,19.4,92.23,0,0.21,3.7,78.13,23.4,900
2019,6,22,12,0,19,6,19,24,149,33,7,19.4,86.54,86,0.21,3.7,77.63,23.5,900
2019,6,22,12,30,48,12,50,49,375,108,4,19.4,80.94,100,0.21,3.8,75.34,24,900
2019,6,22,13,0,82,25,88,65,532,202,4,19.2,75.11,43,0.21,3.8,71.89,24.6,900
2019,6,22,13,30,57,1,57,78,638,305,4,19.2,69.15,0,0.21,3.6,66.95,25.8,900
2019,6,22,14,0,105,4,107,87,715,411,4,17.4,63.08,0,0.21,3.4,55.23,27.1,900
2019,6,22,14,30,201,209,315,96,769,516,4,17.4,56.93,0,0.21,2.6,51.21,28.4,900
2019,6,22,15,0,145,694,584,103,810,616,0,13.9,50.72,0,0.21,1.8,37.94,29.8,900
2019,6,22,15,30,109,840,708,109,840,708,0,13.9,44.49,0,0.21,1.3,35.43,31,900
2019,6,22,16,0,115,862,792,115,862,792,0,11.1,38.25,0,0.21,0.9,27.55,32.1,900
2019,6,22,16,30,249,629,782,121,878,865,0,11.1,32.05,0,0.21,0.8,26.2,33,900
2019,6,22,17,0,249,668,850,125,890,925,0,9.3,25.95,0,0.21,0.8,22.08,33.9,900
2019,6,22,17,30,334,572,871,121,908,974,3,9.3,20.1,0,0.21,0.8,21.24,34.6,900
2019,6,22,18,0,401,480,865,116,925,1010,3,8.6,14.82,0,0.21,0.9,19.4,35.4,900
2019,6,22,18,30,475,280,750,117,928,1028,4,8.6,11.01,0,0.21,1,18.98,35.8,900
2019,6,22,19,0,354,562,907,117,928,1030,3,8.4,10.44,0,0.21,1,18.19,36.3,899
2019,6,22,19,30,247,746,972,117,925,1016,0,8.4,13.53,0,0.21,1.2,17.89,36.6,899
2019,6,22,20,0,241,737,940,117,919,988,0,8.1,18.52,25,0.21,1.3,17.45,36.8,899
2019,6,22,20,30,114,910,944,114,910,944,0,8.1,24.26,0,0.21,1.6,17.33,36.9,898
2019,6,22,21,0,113,897,887,113,897,887,0,7.7,30.3,0,0.21,1.8,16.79,37,898
2019,6,22,21,30,109,882,818,109,882,818,0,7.7,36.48,0,0.21,2.1,16.86,36.9,897
2019,6,22,22,0,104,860,736,104,860,736,0,7.1,42.71,0,0.21,2.4,16.24,36.8,897
2019,6,22,22,30,99,834,647,99,834,647,0,7.1,48.96,0,0.21,2.6,16.51,36.5,897
2019,6,22,23,0,108,746,534,92,798,548,0,6.1,55.17,0,0.21,2.9,15.81,36.1,897
