Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2017,4,18,6,0,0,0,0,0,0,0,0,12,134.12,0,0.188,2.5,89.73,14,900
2017,4,18,6,30,0,0,0,0,0,0,8,12,135.3,0,0.188,2.2,89.72,13,900
2017,4,18,7,0,0,0,0,0,0,0,8,12,135.35,0,0.188,2,90.09,13,900
2017,4,18,7,30,0,0,0,0,0,0,8,12,134.28,0,0.188,1.9,96.13,13,900
2017,4,18,8,0,0,0,0,0,0,0,0,12,132.15,0,0.188,1.8,96.33,13,900
2017,4,18,8,30,0,0,0,0,0,0,0,11,129.11,0,0.188,1.6,100,12,900
2017,4,18,9,0,0,0,0,0,0,0,0,11,125.3,0,0.188,1.5,100,12,900
2017,4,18,9,30,0,0,0,0,0,0,0,11,120.88,0,0.188,1.4,100,12,900
2017,4,18,10,0,0,0,0,0,0,0,0,11,115.98,0,0.188,1.4,100,12,900
2017,4,18,10,30,0,0,0,0,0,0,0,11,110.71,0,0.188,1.3,100,12,900
2017,4,18,11,0,0,0,0,0,0,0,0,11,105.14,0,0.188,1.3,100,12,900
2017,4,18,11,30,0,0,0,0,0,0,0,11,99.36,0,0.188,1.3,100,12,900
2017,4,18,12,0,0,0,0,0,0,0,0,11,93.41,0,0.188,1.3,100,12,900
2017,4,18,12,30,18,87,22,18,87,22,0,12,87.33,0,0.188,2,95.32,13,900
2017,4,18,13,0,51,343,104,51,343,104,0,12,81.16,0,0.188,2.7,84.72,15,900
2017,4,18,13,30,73,516,207,73,516,207,0,12,74.94,0,0.188,3,79.47,16,900
2017,4,18,14,0,88,635,319,88,635,319,0,12,68.69,0,0.188,3.3,71.82,18,900
2017,4,18,14,30,101,714,431,101,714,431,0,12,62.45,0,0.188,3.7,67.48,19,900
2017,4,18,15,0,112,768,539,112,768,539,0,13,56.25,0,0.188,4.1,60.24,21,900
2017,4,18,15,30,120,810,640,120,810,640,0,13,50.14,0,0.188,4.3,56.68,22,900
2017,4,18,16,0,129,838,730,129,838,730,0,11,44.19,0,0.188,4.6,47,24,900
2017,4,18,16,30,134,862,809,134,862,809,0,11,38.49,0,0.188,4.8,44.27,25,900
2017,4,18,17,0,135,885,876,135,885,876,0,10,33.19,0,0.188,5,37.83,26,900
2017,4,18,17,30,138,897,926,138,897,926,0,10,28.54,0,0.188,5.1,35.67,27,900
2017,4,18,18,0,130,919,964,130,919,964,0,9,24.92,0,0.188,5.2,32.14,28,900
2017,4,18,18,30,131,923,982,131,923,982,0,9,22.83,0,0.188,5.2,32.13,28,900
2017,4,18,19,0,129,925,983,129,925,983,0,9,22.72,0,0.188,5.2,29.31,29,900
2017,4,18,19,30,129,921,967,129,921,967,1,9,24.6,0,0.188,5.1,29.3,29,900
2017,4,18,20,0,131,908,932,131,908,932,1,8,28.08,0,0.188,5.1,28.16,29,900
2017,4,18,20,30,128,896,884,128,896,884,1,8,32.64,0,0.188,5,28.15,29,900
2017,4,18,21,0,135,861,815,135,861,815,1,8,37.88,0,0.188,5,27.06,29,900
2017,4,18,21,30,174,749,717,130,838,738,7,8,43.55,0,0.188,4.9,27.05,29,900
2017,4,18,22,0,220,534,567,132,790,646,8,7,49.47,0,0.188,4.9,26.11,29,900
2017,4,18,22,30,215,429,458,123,748,547,8,7,55.57,0,0.188,4.6,27.67,28,900
2017,4,18,23,0,190,374,367,117,679,438,7,7,61.75,3,0.188,4.4,29.63,27,900
2017,4,18,23,30,148,339,275,103,601,328,7,7,67.98,4,0.188,4,31.42,26,900
2017,4,19,0,0,105,281,182,86,483,217,3,9,74.22,4,0.188,3.6,36.95,25,900
2017,4,19,0,30,64,187,95,60,324,113,8,9,80.44,4,0.188,3.9,41.65,23,900
2017,4,19,1,0,22,55,25,23,113,30,8,9,86.6,4,0.188,4.2,45.16,22,900
2017,4,19,1,30,0,0,0,0,0,0,7,9,92.68,0,0.188,4.5,48.01,21,900
2017,4,19,2,0,0,0,0,0,0,0,1,9,98.63,0,0.188,4.9,52.33,20,900
2017,4,19,2,30,0,0,0,0,0,0,0,9,104.42,0,0.188,5,55.69,19,900
2017,4,19,3,0,0,0,0,0,0,0,0,10,109.99,0,0.188,5.2,56.93,19,900
2017,4,19,3,30,0,0,0,0,0,0,0,10,115.28,0,0.188,5.3,60.61,18,900
2017,4,19,4,0,0,0,0,0,0,0,0,10,120.19,0,0.188,5.4,61.65,17,900
2017,4,19,4,30,0,0,0,0,0,0,0,10,124.64,0,0.188,5.4,65.65,16,900
2017,4,19,5,0,0,0,0,0,0,0,0,10,128.49,0,0.188,5.4,66.81,16,900
2017,4,19,5,30,0,0,0,0,0,0,0,10,131.59,0,0.188,5.3,71.19,16,900
2017,4,19,6,0,0,0,0,0,0,0,0,11,133.79,0,0.188,5.3,72.65,16,900
2017,4,19,6,30,0,0,0,0,0,0,0,11,134.95,0,0.188,5.1,77.42,15,900
2017,4,19,7,0,0,0,0,0,0,0,0,11,135,0,0.188,5.1,78.84,15,900
2017,4,19,7,30,0,0,0,0,0,0,0,11,133.93,0,0.188,4.9,84.07,14,900
2017,4,19,8,0,0,0,0,0,0,0,0,11,131.81,0,0.188,4.8,85.2,14,900
2017,4,19,8,30,0,0,0,0,0,0,0,11,128.77,0,0.188,4.5,85.18,14,900
2017,4,19,9,0,0,0,0,0,0,0,0,11,124.98,0,0.188,4.3,86.09,14,900
2017,4,19,9,30,0,0,0,0,0,0,0,11,120.58,0,0.188,4,91.86,13,900
2017,4,19,10,0,0,0,0,0,0,0,0,11,115.69,0,0.188,3.7,92.65,13,900
2017,4,19,10,30,0,0,0,0,0,0,0,11,110.43,0,0.188,3.4,92.65,13,900
2017,4,19,11,0,0,0,0,0,0,0,0,11,104.88,0,0.188,3.2,93.36,13,900
2017,4,19,11,30,0,0,0,0,0,0,0,11,99.11,0,0.188,3.3,93.37,13,900
2017,4,19,12,0,0,0,0,0,0,0,0,12,93.16,0,0.188,3.4,94.34,13,900
2017,4,19,12,30,19,143,26,19,143,26,0,12,87.09,0,0.188,3.8,88.42,14,900
2017,4,19,13,0,47,412,112,47,412,112,0,12,80.93,0,0.188,4.3,84.72,15,900
2017,4,19,13,30,66,577,219,66,577,219,0,12,74.71,0,0.188,4.8,74.6,17,900
2017,4,19,14,0,79,690,333,79,690,333,0,13,68.47,0,0.188,5.4,68.33,19,900
2017,4,19,14,30,90,764,446,90,764,446,0,13,62.22,0,0.188,5.5,64.22,20,900
2017,4,19,15,0,96,824,557,96,824,557,0,12,56.02,0,0.188,5.6,55.53,22,900
2017,4,19,15,30,103,864,660,103,864,660,0,12,49.9,0,0.188,5.3,49.21,24,900
2017,4,19,16,0,106,898,753,106,898,753,0,11,43.94,0,0.188,5.1,39.45,26,900
2017,4,19,16,30,110,921,834,110,921,834,0,11,38.22,0,0.188,4.9,37.19,27,900
2017,4,19,17,0,112,940,902,112,940,902,0,9,32.9,0,0.188,4.8,31.28,28,900
2017,4,19,17,30,115,952,954,115,952,954,0,9,28.22,0,0.188,4.9,29.51,29,900
2017,4,19,18,0,117,960,990,117,960,990,0,7,24.58,0,0.188,5,24.65,30,900
2017,4,19,18,30,117,964,1009,117,964,1009,0,7,22.48,0,0.188,5.1,24.64,30,900
2017,4,19,19,0,117,966,1011,117,966,1011,0,5,22.38,0,0.188,5.2,20.21,31,900
2017,4,19,19,30,116,964,995,116,964,995,0,5,24.31,0,0.188,5.3,20.2,31,900
2017,4,19,20,0,113,961,963,113,961,963,0,3,27.83,0,0.188,5.4,16.34,32,900
2017,4,19,20,30,110,952,915,110,952,915,0,3,32.42,0,0.188,5.4,16.33,32,900
2017,4,19,21,0,106,940,851,106,940,851,0,1,37.69,0,0.188,5.4,14.31,32,890
2017,4,19,21,30,102,921,772,102,921,772,0,1,43.38,0,0.188,5.2,14.31,32,890
2017,4,19,22,0,97,896,681,97,896,681,0,0,49.32,0,0.188,5.1,13.14,32,890
2017,4,19,22,30,91,861,579,91,861,579,0,0,55.42,0,0.188,4.5,13.91,31,890
2017,4,19,23,0,83,812,470,83,812,470,0,1,61.61,0,0.188,3.9,15.95,30,890
2017,4,19,23,30,74,744,355,74,744,355,0,1,67.85,0,0.188,2.7,17.9,28,890
2017,4,20,0,0,63,643,239,63,643,239,0,8,74.09,0,0.188,1.6,33.45,26,890
2017,4,20,0,30,46,487,128,46,487,128,0,8,80.3,0,0.188,1.5,37.67,24,900
2017,4,20,1,0,22,218,36,22,218,36,0,6,86.45,0,0.188,1.5,37.33,22,900
2017,4,20,1,30,0,0,0,0,0,0,0,6,92.52,0,0.188,1.6,39.69,21,900
2017,4,20,2,0,0,0,0,0,0,0,0,6,98.47,0,0.188,1.7,40.14,20,900
2017,4,20,2,30,0,0,0,0,0,0,0,6,104.24,0,0.188,2,42.72,19,900
2017,4,20,3,0,0,0,0,0,0,0,0,5,109.8,0,0.188,2.4,42.5,19,900
2017,4,20,3,30,0,0,0,0,0,0,1,5,115.06,0,0.188,3,42.51,19,900
2017,4,20,4,0,0,0,0,0,0,0,1,7,119.96,0,0.188,3.6,46.28,19,900
2017,4,20,4,30,0,0,0,0,0,0,0,7,124.39,0,0.188,4.2,49.27,18,900
2017,4,20,5,0,0,0,0,0,0,0,0,8,128.21,0,0.188,4.9,53.9,18,900
2017,4,20,5,30,0,0,0,0,0,0,0,8,131.29,0,0.188,5,57.41,17,900
2017,4,20,6,0,0,0,0,0,0,0,0,9,133.47,0,0.188,5.2,60.6,17,900
2017,4,20,6,30,0,0,0,0,0,0,0,9,134.62,0,0.188,4.8,64.56,16,900
2017,4,20,7,0,0,0,0,0,0,0,0,9,134.65,0,0.188,4.5,66.48,16,900
2017,4,20,7,30,0,0,0,0,0,0,0,9,133.58,0,0.188,3.9,70.87,15,900
2017,4,20,8,0,0,0,0,0,0,0,0,9,131.47,0,0.188,3.3,71.96,15,900
2017,4,20,8,30,0,0,0,0,0,0,0,9,128.45,0,0.188,2.5,76.76,14,900
2017,4,20,9,0,0,0,0,0,0,0,0,9,124.67,0,0.188,1.8,76.01,14,900
2017,4,20,9,30,0,0,0,0,0,0,0,9,120.28,0,0.188,1.4,81.12,13,900
2017,4,20,10,0,0,0,0,0,0,0,0,9,115.41,0,0.188,1,77.54,13,900
2017,4,20,10,30,0,0,0,0,0,0,0,9,110.16,0,0.188,1.6,77.56,13,900
2017,4,20,11,0,0,0,0,0,0,0,0,8,104.62,0,0.188,2.2,72.09,13,900
2017,4,20,11,30,0,0,0,0,0,0,0,8,98.86,0,0.188,2.8,72.11,13,900
2017,4,20,12,0,0,0,0,0,0,0,0,7,92.92,0,0.188,3.5,68.77,13,900
2017,4,20,12,30,20,144,28,20,144,28,0,7,86.86,0,0.188,4.8,64.47,14,900
2017,4,20,13,0,49,404,114,49,404,114,0,7,80.7,0,0.188,6.2,62.32,15,900
2017,4,20,13,30,69,567,220,69,567,220,0,7,74.49,0,0.188,6.6,58.47,16,900
2017,4,20,14,0,84,672,333,84,672,333,0,9,68.24,0,0.188,7,58.04,18,900
2017,4,20,14,30,198,254,317,95,745,445,3,9,62,0,0.188,6.9,54.54,19,900
2017,4,20,15,0,258,170,354,104,797,553,3,10,55.79,0,0.188,6.9,55.78,20,900
2017,4,20,15,30,308,144,401,112,835,653,3,10,49.67,0,0.188,6.8,52.46,21,900
2017,4,20,16,0,351,224,514,118,863,742,3,11,43.69,0,0.188,6.7,51.68,22,900
2017,4,20,16,30,123,884,820,123,884,820,0,11,37.96,0,0.188,6.5,48.63,23,900
2017,4,20,17,0,127,899,884,127,899,884,0,11,32.62,0,0.188,6.3,46.85,24,900
2017,4,20,17,30,130,909,933,130,909,933,0,11,27.91,0,0.188,6,46.84,24,900
2017,4,20,18,0,127,922,968,127,922,968,0,12,24.25,0,0.188,5.7,44.43,25,900
2017,4,20,18,30,466,303,748,128,925,985,3,12,22.14,0,0.188,5.3,44.41,25,900
2017,4,20,19,0,130,920,983,130,920,983,0,12,22.05,0,0.188,4.9,41.86,26,900
2017,4,20,19,30,130,915,966,130,915,966,0,12,24.01,0,0.188,4.3,41.85,26,900
2017,4,20,20,0,131,902,931,131,902,931,0,12,27.57,0,0.188,3.8,41.76,26,900
2017,4,20,20,30,128,890,881,128,890,881,0,12,32.21,0,0.188,3.3,41.74,26,900
2017,4,20,21,0,123,875,817,123,875,817,0,11,37.5,0,0.188,2.9,41.65,26,900
2017,4,20,21,30,118,852,739,118,852,739,0,11,43.21,0,0.188,2.5,41.63,26,900
2017,4,20,22,0,112,821,650,112,821,650,0,11,49.17,0,0.188,2.2,41.45,26,900
2017,4,20,22,30,105,781,551,105,781,551,0,11,55.28,0,0.188,2,43.97,25,900
2017,4,20,23,0,96,728,444,96,728,444,0,11,61.47,0,0.188,1.8,43.85,25,900
2017,4,20,23,30,85,655,334,85,655,334,0,11,67.71,0,0.188,1.5,46.54,24,900
2017,4,21,0,0,70,553,223,70,553,223,0,12,73.95,0,0.188,1.3,49.61,24,900
2017,4,21,0,30,51,397,119,51,397,119,0,12,80.16,0,0.188,1.3,55.96,22,900
2017,4,21,1,0,23,152,33,23,152,33,0,13,86.31,0,0.188,1.3,65.08,20,900
2017,4,21,1,30,0,0,0,0,0,0,0,13,92.37,0,0.188,1.8,69.24,19,900
2017,4,21,2,0,0,0,0,0,0,0,0,13,98.3,0,0.188,2.3,69.47,19,900
2017,4,21,2,30,0,0,0,0,0,0,0,13,104.06,0,0.188,2.8,73.94,18,900
2017,4,21,3,0,0,0,0,0,0,0,0,13,109.6,0,0.188,3.3,76.07,18,900
2017,4,21,3,30,0,0,0,0,0,0,0,13,114.85,0,0.188,3.5,80.99,17,900
2017,4,21,4,0,0,0,0,0,0,0,0,14,119.73,0,0.188,3.7,83.61,17,900
2017,4,21,4,30,0,0,0,0,0,0,0,14,124.13,0,0.188,3.5,83.58,17,900
2017,4,21,5,0,0,0,0,0,0,0,0,14,127.94,0,0.188,3.4,86.13,17,900
2017,4,21,5,30,0,0,0,0,0,0,0,14,130.99,0,0.188,3,91.76,16,900
2017,4,21,6,0,0,0,0,0,0,0,0,14,133.15,0,0.188,2.7,93.21,16,900
2017,4,21,6,30,0,0,0,0,0,0,0,14,134.28,0,0.188,2.4,93.18,16,900
2017,4,21,7,0,0,0,0,0,0,0,0,14,134.31,0,0.188,2.1,92.12,16,900
2017,4,21,7,30,0,0,0,0,0,0,0,14,133.24,0,0.188,2.2,92.08,15,890
2017,4,21,8,0,0,0,0,0,0,0,0,14,131.13,0,0.188,2.4,89.31,15,890
2017,4,21,8,30,0,0,0,0,0,0,0,14,128.12,0,0.188,2.5,95.18,15,890
2017,4,21,9,0,0,0,0,0,0,0,0,13,124.36,0,0.188,2.7,91.85,15,890
2017,4,21,9,30,0,0,0,0,0,0,0,13,119.98,0,0.188,2.7,91.84,15,890
2017,4,21,10,0,0,0,0,0,0,0,0,13,115.13,0,0.188,2.7,89.68,15,890
2017,4,21,10,30,0,0,0,0,0,0,0,13,109.89,0,0.188,2.8,95.62,14,890
2017,4,21,11,0,0,0,0,0,0,0,0,13,104.37,0,0.188,2.9,95.2,14,890
2017,4,21,11,30,0,0,0,0,0,0,0,13,98.61,0,0.188,3,95.19,14,890
2017,4,21,12,0,0,0,0,0,0,0,0,13,92.69,0,0.188,3.3,95.66,14,890
2017,4,21,12,30,22,167,32,22,167,32,0,13,86.63,0,0.188,3.8,89.71,15,890
2017,4,21,13,0,49,448,123,49,448,123,0,13,80.48,0,0.188,4.4,83.43,16,890
2017,4,21,13,30,66,614,233,66,614,233,0,13,74.27,0,0.188,4.4,78.31,17,890
2017,4,21,14,0,77,732,351,77,732,351,0,11,68.02,0,0.188,4.5,62.56,19,890
2017,4,21,14,30,86,804,467,86,804,467,0,11,61.78,0,0.188,4.7,58.81,20,890
2017,4,21,15,0,167,576,493,92,864,581,3,7,55.57,0,0.188,5,39.94,22,890
2017,4,21,15,30,98,903,685,98,903,685,0,7,49.44,0,0.188,5.2,37.59,23,890
2017,4,21,16,0,101,936,781,101,936,781,0,2,43.45,0,0.188,5.5,23.46,25,890
2017,4,21,16,30,105,957,862,105,957,862,0,2,37.7,0,0.188,5.3,22.11,26,890
2017,4,21,17,0,107,974,930,107,974,930,0,0,32.34,0,0.188,5.1,17.86,27,890
2017,4,21,17,30,109,984,981,109,984,981,0,0,27.61,0,0.188,4.9,17.86,27,890
2017,4,21,18,0,112,987,1014,112,987,1014,0,0,23.92,0,0.188,4.7,15.96,28,890
2017,4,21,18,30,112,989,1031,112,989,1031,0,0,21.8,0,0.188,4.6,15.96,28,890
2017,4,21,19,0,112,988,1030,112,988,1030,0,0,21.72,0,0.188,4.6,14.67,29,890
2017,4,21,19,30,111,984,1012,111,984,1012,0,0,23.72,0,0.188,4.6,14.66,29,890
2017,4,21,20,0,108,978,978,108,978,978,0,0,27.32,0,0.188,4.7,14.3,29,890
2017,4,21,20,30,106,968,927,106,968,927,0,0,31.99,0,0.188,4.6,14.29,29,890
2017,4,21,21,0,106,946,859,106,946,859,0,-1,37.32,0,0.188,4.5,13.71,29,890
2017,4,21,21,30,102,925,779,102,925,779,0,-1,43.05,0,0.188,4.2,13.71,29,890
2017,4,21,22,0,96,901,687,96,901,687,0,-1,49.02,0,0.188,4,13.21,29,890
2017,4,21,22,30,90,864,585,90,864,585,0,-1,55.13,0,0.188,3.5,14,28,890
2017,4,21,23,0,82,819,475,82,819,475,0,-1,61.34,0,0.188,3,14.17,27,890
2017,4,21,23,30,73,751,360,73,751,360,0,-1,67.57,0,0.188,2,15.94,25,890
2017,4,22,0,0,62,653,244,62,653,244,0,5,73.81,0,0.188,1.1,30.45,24,890
2017,4,22,0,30,46,498,133,46,498,133,0,5,80.02,0,0.188,1.9,36.54,21,890
2017,4,22,1,0,24,227,39,24,227,39,0,4,86.16,0,0.188,2.8,39.51,19,890
2017,4,22,1,30,0,0,0,0,0,0,0,4,92.21,0,0.188,4.6,44.82,17,890
2017,4,22,2,0,0,0,0,0,0,0,0,6,98.14,0,0.188,6.5,51.92,16,900
2017,4,22,2,30,0,0,0,0,0,0,0,6,103.89,0,0.188,7.3,59.09,14,900
2017,4,22,3,0,0,0,0,0,0,0,0,8,109.41,0,0.188,8.2,77.74,12,900
2017,4,22,3,30,0,0,0,0,0,0,0,8,114.64,0,0.188,8,83.1,11,900
2017,4,22,4,0,0,0,0,0,0,0,0,7,119.5,0,0.188,7.9,82.69,10,900
2017,4,22,4,30,0,0,0,0,0,0,0,7,123.88,0,0.188,7.6,88.45,9,900
2017,4,22,5,0,0,0,0,0,0,0,0,5,127.66,0,0.188,7.4,78.14,9,900
2017,4,22,5,30,0,0,0,0,0,0,0,5,130.69,0,0.188,7.2,83.63,8,900
2017,4,22,6,0,0,0,0,0,0,0,0,4,132.83,0,0.188,7.1,76.65,8,900
2017,4,22,6,30,0,0,0,0,0,0,1,4,133.95,0,0.188,6.9,82.08,7,900
2017,4,22,7,0,0,0,0,0,0,0,0,3,133.97,0,0.188,6.7,75.86,7,900
2017,4,22,7,30,0,0,0,0,0,0,0,3,132.9,0,0.188,6.6,81.28,6,900
2017,4,22,8,0,0,0,0,0,0,0,0,2,130.8,0,0.188,6.5,76.02,6,900
2017,4,22,8,30,0,0,0,0,0,0,0,2,127.8,0,0.188,6.3,76.03,6,900
2017,4,22,9,0,0,0,0,0,0,0,0,1,124.05,0,0.188,6.1,73.32,6,900
2017,4,22,9,30,0,0,0,0,0,0,0,1,119.69,0,0.188,5.9,73.34,5,900
2017,4,22,10,0,0,0,0,0,0,0,1,1,114.85,0,0.188,5.7,72.59,5,900
2017,4,22,10,30,0,0,0,0,0,0,0,1,109.63,0,0.188,5.5,77.82,5,900
2017,4,22,11,0,0,0,0,0,0,0,0,1,104.12,0,0.188,5.4,77.41,5,900
2017,4,22,11,30,0,0,0,0,0,0,0,1,98.37,0,0.188,5.3,77.45,5,900
2017,4,22,12,0,0,0,0,0,0,0,0,1,92.45,0,0.188,5.2,76.36,5,900
2017,4,22,12,30,23,176,34,23,176,34,0,1,86.4,0,0.188,5.6,71.29,6,900
2017,4,22,13,0,50,433,123,50,433,123,3,0,80.26,4,0.188,6.1,63.06,7,900
2017,4,22,13,30,68,591,230,68,591,230,1,0,74.05,0,0.188,6.3,58.92,8,900
2017,4,22,14,0,103,0,103,81,696,344,4,0,67.81,0,0.188,6.6,50.92,9,900
2017,4,22,14,30,193,47,215,92,768,457,4,0,61.56,0,0.188,6.5,47.62,10,900
2017,4,22,15,0,259,119,328,100,820,566,4,-1,55.35,0,0.188,6.4,43.06,11,900
2017,4,22,15,30,301,266,475,107,858,668,4,-1,49.21,0,0.188,6.2,40.32,12,900
2017,4,22,16,0,338,306,562,113,887,759,3,-1,43.21,0,0.188,6,37.6,13,900
2017,4,22,16,30,317,478,697,117,909,839,3,-1,37.45,0,0.188,5.8,35.23,14,900
2017,4,22,17,0,329,560,804,121,926,905,3,0,32.06,0,0.188,5.7,33.38,15,900
2017,4,22,17,30,123,937,956,123,937,956,0,0,27.31,0,0.188,5.5,31.3,16,900
2017,4,22,18,0,123,947,992,123,947,992,0,0,23.59,0,0.188,5.4,29.84,17,900
2017,4,22,18,30,124,951,1010,124,951,1010,0,0,21.46,0,0.188,5.2,29.83,17,900
2017,4,22,19,0,123,954,1011,123,954,1011,0,0,21.4,0,0.188,5.1,28.39,18,900
2017,4,22,19,30,122,951,995,122,951,995,0,0,23.43,0,0.188,5,28.39,18,900
2017,4,22,20,0,119,946,962,119,946,962,0,0,27.08,0,0.188,5,26.82,19,900
2017,4,22,20,30,116,936,912,116,936,912,0,0,31.78,0,0.188,5,26.82,19,900
2017,4,22,21,0,106,932,849,106,932,849,0,0,37.14,0,0.188,5,26.66,19,900
2017,4,22,21,30,102,911,770,102,911,770,0,0,42.88,0,0.188,5,26.66,19,900
2017,4,22,22,0,97,886,680,97,886,680,0,0,48.87,0,0.188,5.1,26.27,19,900
2017,4,22,22,30,91,851,579,91,851,579,0,0,54.99,0,0.188,5,27.97,18,900
2017,4,22,23,0,84,801,470,84,801,470,0,-1,61.2,0,0.188,5,27.56,18,900
2017,4,22,23,30,75,735,357,75,735,357,0,-1,67.44,0,0.188,4.8,29.36,17,900
2017,4,23,0,0,63,637,242,63,637,242,0,0,73.67,0,0.194,4.6,31.35,16,900
2017,4,23,0,30,47,489,133,47,489,133,0,0,79.88,0,0.194,3.8,35.65,14,900
2017,4,23,1,0,24,232,40,24,232,40,0,0,86.02,0,0.194,3,41.06,13,900
2017,4,23,1,30,0,0,0,0,0,0,0,0,92.06,0,0.194,2.9,43.85,12,910
2017,4,23,2,0,0,0,0,0,0,0,0,0,97.97,0,0.194,2.9,47.79,11,910
2017,4,23,2,30,0,0,0,0,0,0,0,0,103.71,0,0.194,2.9,51.1,10,910
2017,4,23,3,0,0,0,0,0,0,0,0,0,109.22,0,0.194,2.9,51.6,10,910
2017,4,23,3,30,0,0,0,0,0,0,0,0,114.43,0,0.194,2.8,55.19,9,910
2017,4,23,4,0,0,0,0,0,0,0,0,0,119.27,0,0.194,2.7,55.57,9,910
2017,4,23,4,30,0,0,0,0,0,0,0,0,123.63,0,0.194,2.5,59.46,8,910
2017,4,23,5,0,0,0,0,0,0,0,0,0,127.39,0,0.194,2.3,59.68,8,910
2017,4,23,5,30,0,0,0,0,0,0,0,0,130.4,0,0.194,2,63.89,7,910
2017,4,23,6,0,0,0,0,0,0,0,4,0,132.52,0,0.194,1.7,64.2,7,910
2017,4,23,6,30,0,0,0,0,0,0,0,0,133.62,0,0.194,1.5,68.76,6,910
2017,4,23,7,0,0,0,0,0,0,0,8,0,133.64,0,0.194,1.3,68.48,6,910
2017,4,23,7,30,0,0,0,0,0,0,0,0,132.56,0,0.194,1.1,73.38,5,910
2017,4,23,8,0,0,0,0,0,0,0,0,0,130.47,0,0.194,1,72.63,5,910
2017,4,23,8,30,0,0,0,0,0,0,0,0,127.48,0,0.194,0.9,72.61,5,910
2017,4,23,9,0,0,0,0,0,0,0,0,0,123.75,0,0.194,0.8,71.71,5,910
2017,4,23,9,30,0,0,0,0,0,0,0,0,119.4,0,0.194,0.7,71.71,5,910
2017,4,23,10,0,0,0,0,0,0,0,0,0,114.58,0,0.194,0.7,70.91,5,910
2017,4,23,10,30,0,0,0,0,0,0,0,0,109.37,0,0.194,0.5,70.91,5,910
2017,4,23,11,0,0,0,0,0,0,0,0,0,103.87,0,0.194,0.3,65.79,5,910
2017,4,23,11,30,0,0,0,0,0,0,0,0,98.13,0,0.194,0.3,65.8,5,910
2017,4,23,12,0,0,0,0,0,0,0,0,0,92.23,0,0.194,0.4,67.2,5,910
2017,4,23,12,30,24,252,41,24,252,41,0,0,86.18,0,0.194,0.6,62.74,6,910
2017,4,23,13,0,46,516,135,46,516,135,0,0,80.04,0,0.194,0.8,57.92,8,910
2017,4,23,13,30,61,667,247,61,667,247,0,0,73.84,0,0.194,0.5,54.13,9,910
2017,4,23,14,0,72,763,363,72,763,363,0,-1,67.59,0,0.194,0.2,42.89,11,910
2017,4,23,14,30,80,828,478,80,828,478,0,-1,61.35,0,0.194,0.2,40.14,12,910
2017,4,23,15,0,87,876,588,87,876,588,0,-1,55.13,0,0.194,0.3,33.76,14,910
2017,4,23,15,30,93,910,690,93,910,690,0,-1,48.99,0,0.194,0.6,31.64,15,910
2017,4,23,16,0,97,937,783,97,937,783,0,-1,42.98,0,0.194,0.9,29.88,16,910
2017,4,23,16,30,100,956,862,100,956,862,0,-1,37.2,0,0.194,1.2,28.03,17,910
2017,4,23,17,0,102,971,928,102,971,928,0,-1,31.79,0,0.194,1.5,27.11,18,900
2017,4,23,17,30,104,980,978,104,980,978,0,-1,27.02,0,0.194,1.7,25.45,19,900
2017,4,23,18,0,109,981,1010,109,981,1010,0,0,23.27,0,0.194,1.9,24.77,20,900
2017,4,23,18,30,109,984,1027,109,984,1027,0,0,21.12,0,0.194,2.1,24.76,20,900
2017,4,23,19,0,110,982,1027,110,982,1027,0,0,21.08,0,0.194,2.4,23.92,21,900
2017,4,23,19,30,109,979,1009,109,979,1009,0,0,23.14,0,0.194,2.5,23.9,21,900
2017,4,23,20,0,109,969,974,109,969,974,0,0,26.83,0,0.194,2.8,22.88,22,900
2017,4,23,20,30,106,959,923,106,959,923,0,0,31.58,0,0.194,3,22.86,22,900
2017,4,23,21,0,113,927,853,113,927,853,0,0,36.96,0,0.194,3.2,21.78,23,900
2017,4,23,21,30,108,906,774,108,906,774,0,0,42.72,0,0.194,3.3,23.13,22,900
2017,4,23,22,0,104,877,683,104,877,683,0,0,48.72,0,0.194,3.5,23.31,22,900
2017,4,23,22,30,97,841,581,97,841,581,0,0,54.85,0,0.194,3.6,23.3,22,900
2017,4,23,23,0,90,790,472,90,790,472,0,0,61.06,0,0.194,3.7,23.35,22,900
2017,4,23,23,30,80,722,359,80,722,359,0,0,67.3,0,0.194,3.4,24.81,21,900
2017,4,24,0,0,68,620,244,68,620,244,0,1,73.54,0,0.194,3.2,28.15,20,900
2017,4,24,0,30,51,468,134,51,468,134,0,1,79.74,0,0.194,2.9,31.88,18,900
2017,4,24,1,0,26,212,41,26,212,41,0,2,85.87,0,0.194,2.6,38.99,16,900
2017,4,24,1,30,0,0,0,0,0,0,0,2,91.91,0,0.194,3.2,41.57,15,900
2017,4,24,2,0,0,0,0,0,0,0,0,0,97.81,0,0.194,3.9,38.41,15,900
2017,4,24,2,30,0,0,0,0,0,0,0,0,103.53,0,0.194,4.2,40.96,14,900
2017,4,24,3,0,0,0,0,0,0,0,0,0,109.03,0,0.194,4.6,39.36,14,900
2017,4,24,3,30,0,0,0,0,0,0,0,0,114.22,0,0.194,4.7,41.99,13,900
